return_id,order_id,product_id,return_date,return_reason,refund_amount
1737,1322,1069,2024-12-05,Customer Changed Mind,417.79
1738,71833,738,2024-10-16,Wrong Item Delivered,4093.79
1739,98781,1369,2026-02-08,Customer Changed Mind,9362.13
1740,73641,333,2026-07-05,Wrong Item Delivered,9405.38
1741,51156,1457,2025-06-17,Late Delivery,9185.98
1742,43866,1030,2024-08-01,Damaged Product,3483.91
1743,51786,913,2025-02-03,Late Delivery,7629.62
1744,3580,2165,2025-12-04,Late Delivery,506.05
1745,61360,594,2025-12-25,Late Delivery,8661.24
1746,98278,64,2026-07-10,Late Delivery,4358.63
1747,21738,709,2025-04-05,Defective Product,5157.41
1748,56202,864,2025-04-22,Damaged Product,9839.62
1749,98762,1502,2024-07-26,Wrong Item Delivered,3115.53
1750,77298,56,2025-06-09,Customer Changed Mind,9645.04
1751,23470,2385,2026-01-22,Late Delivery,3121.74
1752,95897,864,2025-07-31,Damaged Product,120.93
1753,9618,794,2025-05-30,Damaged Product,6871.82
1754,54582,979,2026-03-13,Wrong Item Delivered,3883.42
1755,36603,322,2025-11-06,Damaged Product,8567.4
1756,99650,1536,2024-10-16,Defective Product,269.12
1757,45224,1052,2025-01-16,Late Delivery,7400.26
1758,9007,810,2025-12-23,Late Delivery,2422.77
1759,23180,784,2025-11-12,Customer Changed Mind,7659.41
1760,30400,1151,2025-03-20,Late Delivery,7977.5
1761,13977,2328,2025-06-07,Damaged Product,9278.28
1762,47497,1861,2026-03-20,Defective Product,7692.55
1763,30125,1215,2024-12-28,Late Delivery,3621.88
1764,19130,1246,2026-04-08,Damaged Product,8397.38
1765,32974,1040,2025-07-03,Defective Product,481.49
1766,86421,848,2026-05-06,Customer Changed Mind,8090.23
1767,7941,535,2025-03-24,Damaged Product,7062.95
1768,6461,676,2024-12-23,Defective Product,2175.82
1769,43162,71,2025-02-16,Wrong Item Delivered,1224.89
1770,12995,1195,2024-08-08,Defective Product,9790.52
1771,94403,1101,2024-11-02,Damaged Product,1404.71
1772,83415,1889,2025-05-14,Defective Product,7429.86
1773,85405,970,2025-04-16,Damaged Product,7667.56
1774,9925,363,2025-12-20,Defective Product,161.73
1775,42408,2063,2026-06-08,Customer Changed Mind,2528.97
1776,87035,1632,2026-07-07,Late Delivery,9655.94
1777,58718,992,2025-03-21,Damaged Product,922.02
1778,12038,639,2026-05-02,Late Delivery,9166.81
1779,43042,2411,2026-01-15,Late Delivery,1376.41
1780,42197,1472,2025-10-26,Late Delivery,4413.17
1781,39812,53,2024-10-25,Late Delivery,4224.98
1782,50277,1626,2025-05-25,Defective Product,2833.93
1783,43330,2177,2026-06-17,Late Delivery,4143.19
1784,45712,625,2025-07-22,Damaged Product,2056.05
1785,32118,1822,2025-06-25,Damaged Product,8766.26
1786,13622,878,2025-12-26,Damaged Product,4798.99
1787,63098,712,2025-02-11,Customer Changed Mind,6792.7
1788,60889,2069,2025-06-24,Customer Changed Mind,8740.49
1789,74005,2402,2024-12-12,Defective Product,4669.13
1790,86115,249,2025-05-30,Damaged Product,6007.69
1791,74839,1527,2024-12-22,Late Delivery,1063.12
1792,1653,586,2025-12-25,Defective Product,9233.12
1793,73776,1623,2026-02-28,Customer Changed Mind,4610.86
1794,28011,334,2026-01-13,Damaged Product,8428.35
1795,33788,596,2026-03-16,Customer Changed Mind,5358.71
1796,21666,1738,2025-01-25,Customer Changed Mind,6829.42
1797,15727,540,2024-08-25,Customer Changed Mind,5650.46
1798,52132,334,2024-08-05,Late Delivery,7886.78
1799,67229,972,2025-07-27,Wrong Item Delivered,8625.35
1800,93851,398,2026-03-12,Customer Changed Mind,9136.23
1801,48939,105,2025-04-19,Wrong Item Delivered,5666.5
1802,66347,1126,2024-09-07,Defective Product,9149.76
1803,87684,283,2025-01-10,Customer Changed Mind,1634.47
1804,289,828,2025-11-11,Customer Changed Mind,4513.39
1805,93893,1290,2024-11-14,Damaged Product,580.84
1806,86353,683,2025-12-14,Wrong Item Delivered,2662.52
1807,20184,500,2025-07-07,Late Delivery,8600.75
1808,67248,1227,2026-03-10,Defective Product,4566.42
1809,14050,1739,2025-08-12,Wrong Item Delivered,4914.55
1810,21807,1771,2026-06-21,Damaged Product,4417.21
1811,31309,1611,2024-10-18,Damaged Product,134.44
1812,12068,1428,2025-10-07,Defective Product,3949.15
1813,25721,1492,2025-05-28,Late Delivery,9054.32
1814,58979,1955,2025-06-26,Defective Product,4514.04
1815,97094,1411,2025-04-19,Wrong Item Delivered,9138.59
1816,58089,987,2026-03-25,Customer Changed Mind,8298.23
1817,72872,2401,2026-04-04,Damaged Product,1955.44
1818,47326,854,2025-04-29,Late Delivery,1481.51
1819,42286,1148,2025-03-02,Late Delivery,8247.53
1820,51739,1367,2025-08-25,Damaged Product,2946.23
1821,13321,978,2025-12-18,Wrong Item Delivered,8552.63
1822,22212,594,2024-12-19,Damaged Product,4800.06
1823,98133,1034,2024-11-16,Wrong Item Delivered,2127.2
1824,88348,300,2025-06-07,Wrong Item Delivered,2710.43
1825,24586,897,2025-05-29,Wrong Item Delivered,522.33
1826,73988,808,2025-11-04,Wrong Item Delivered,3739.33
1827,22347,357,2025-12-12,Wrong Item Delivered,4328.86
1828,92861,2269,2024-12-02,Wrong Item Delivered,4049.17
1829,39420,884,2026-02-08,Late Delivery,6000.31
1830,56661,2496,2026-06-18,Wrong Item Delivered,5751.09
1831,51841,1805,2025-08-03,Damaged Product,9439.83
1832,80104,1910,2026-01-18,Wrong Item Delivered,9872.36
1833,1974,1148,2025-06-19,Wrong Item Delivered,2087.5
1834,11978,1722,2026-02-17,Defective Product,8071.31
1835,29620,1816,2025-11-15,Customer Changed Mind,9149.34
1836,2916,296,2025-03-14,Customer Changed Mind,558.71
1837,92063,1092,2026-07-05,Customer Changed Mind,2282.88
1838,19409,669,2024-10-20,Damaged Product,768.21
1839,29775,1868,2025-10-12,Wrong Item Delivered,9516.34
1840,10260,37,2025-03-03,Late Delivery,8605.19
1841,49356,786,2025-11-30,Customer Changed Mind,4953.95
1842,92292,1328,2026-04-06,Damaged Product,1296.05
1843,73593,2153,2025-05-14,Late Delivery,1953.04
1844,98864,832,2024-12-05,Customer Changed Mind,3126.89
1845,3853,315,2026-01-02,Damaged Product,3881.68
1846,96361,2456,2025-07-22,Customer Changed Mind,2369.43
1847,47304,1818,2024-10-05,Late Delivery,1237.82
1848,64787,1993,2025-03-08,Damaged Product,1663.1
1849,40545,746,2025-11-16,Damaged Product,8170.55
1850,56774,951,2025-10-21,Late Delivery,2305.58
1851,44371,22,2024-10-27,Customer Changed Mind,9845.96
1852,35058,1376,2026-02-26,Customer Changed Mind,7672.4
1853,88908,1944,2025-06-19,Defective Product,9460.72
1854,4356,242,2026-07-02,Wrong Item Delivered,7033.68
1855,41421,1733,2025-07-01,Wrong Item Delivered,9070.1
1856,50980,1816,2025-07-17,Defective Product,2696.79
1857,60541,2405,2025-02-13,Late Delivery,3430.12
1858,55391,132,2025-07-09,Customer Changed Mind,7456.09
1859,46293,1850,2024-11-05,Wrong Item Delivered,8191.32
1860,95955,1157,2026-04-03,Wrong Item Delivered,2273.83
1861,5571,953,2024-11-12,Defective Product,8439.39
1862,83383,2385,2026-06-09,Customer Changed Mind,8246.1
1863,75585,993,2024-11-04,Late Delivery,6650.63
1864,23706,2443,2025-03-16,Customer Changed Mind,407.11
1865,22056,2253,2024-07-20,Wrong Item Delivered,7856.93
1866,64267,2114,2025-11-13,Late Delivery,1848.63
1867,31502,1253,2024-07-23,Defective Product,6520.66
1868,61310,386,2025-02-16,Late Delivery,5209.58
1869,33862,13,2026-05-08,Damaged Product,3909.95
1870,19870,314,2025-12-21,Damaged Product,621.6
1871,90262,1842,2024-11-10,Defective Product,8550.34
1872,7044,729,2025-05-21,Customer Changed Mind,4453.34
1873,54424,489,2026-03-29,Defective Product,4766.32
1874,52171,1785,2025-08-11,Customer Changed Mind,7119.03
1875,26467,1115,2024-10-11,Damaged Product,1741.24
1876,8980,1844,2025-03-17,Defective Product,2932.86
1877,83223,1651,2025-05-08,Defective Product,9810.4
1878,95460,121,2025-10-27,Defective Product,9648.86
1879,18378,617,2026-01-19,Late Delivery,694.13
1880,89317,1923,2024-11-18,Damaged Product,1864.46
1881,23358,1934,2025-01-16,Defective Product,6745.15
1882,47833,839,2025-03-02,Customer Changed Mind,8071.41
1883,59964,1915,2026-06-13,Defective Product,5163.77
1884,13209,178,2025-12-26,Damaged Product,1986.91
1885,51581,1043,2025-02-15,Defective Product,7174.69
1886,851,793,2024-10-16,Wrong Item Delivered,1558.12
1887,19883,1175,2025-05-20,Damaged Product,1417.84
1888,22666,1125,2025-05-12,Damaged Product,242.61
1889,13269,2026,2025-04-01,Late Delivery,9441.14
1890,12166,1873,2024-09-01,Late Delivery,3878.79
1891,88693,1275,2024-09-12,Damaged Product,4432.63
1892,38221,2308,2024-09-09,Late Delivery,7584.15
1893,90869,2122,2025-01-19,Defective Product,5442.37
1894,86239,1445,2025-05-22,Defective Product,8088.65
1895,76906,1723,2025-01-18,Customer Changed Mind,1422.93
1896,36142,121,2025-01-16,Wrong Item Delivered,2609.0
1897,1584,1287,2025-10-02,Customer Changed Mind,5596.51
1898,23155,653,2024-12-02,Wrong Item Delivered,7956.11
1899,58444,1391,2025-12-12,Customer Changed Mind,6245.51
1900,85986,1401,2026-01-31,Wrong Item Delivered,9850.59
1901,33852,895,2024-12-23,Late Delivery,6873.82
1902,93131,1957,2024-10-13,Defective Product,5431.16
1903,32298,1164,2025-08-04,Wrong Item Delivered,611.74
1904,85587,2382,2026-01-07,Wrong Item Delivered,676.08
1905,56545,748,2025-09-02,Wrong Item Delivered,1275.63
1906,61911,1174,2025-03-19,Customer Changed Mind,5879.25
1907,61552,1653,2025-07-25,Defective Product,1786.41
1908,20170,1399,2025-02-01,Late Delivery,4284.18
1909,28129,2300,2024-10-28,Defective Product,2910.75
1910,37705,1794,2026-04-25,Defective Product,1429.75
1911,95629,56,2025-10-15,Damaged Product,8872.36
1912,27352,723,2024-10-25,Late Delivery,4271.55
1913,79715,1557,2025-03-23,Customer Changed Mind,7251.72
1914,28370,1032,2024-09-14,Defective Product,6107.57
1915,89334,1076,2024-10-21,Customer Changed Mind,5970.18
1916,91441,520,2024-07-29,Wrong Item Delivered,3007.45
1917,4154,1249,2025-12-18,Wrong Item Delivered,4980.36
1918,53118,1127,2024-09-05,Customer Changed Mind,8046.66
1919,81340,908,2024-10-13,Late Delivery,6571.53
1920,32018,1278,2025-10-03,Customer Changed Mind,7527.06
1921,59148,282,2025-09-20,Damaged Product,5958.15
1922,60124,2002,2025-10-31,Customer Changed Mind,9433.1
1923,26520,2278,2025-11-22,Customer Changed Mind,4204.88
1924,1299,2440,2024-12-01,Defective Product,9745.62
1925,73506,2024,2024-07-16,Defective Product,2707.13
1926,35974,139,2026-06-07,Late Delivery,2901.08
1927,13970,798,2025-07-09,Customer Changed Mind,295.79
1928,70182,794,2025-05-31,Damaged Product,5026.95
1929,69484,749,2025-09-20,Customer Changed Mind,5132.71
1930,24174,481,2025-06-25,Wrong Item Delivered,358.15
1931,72706,2350,2025-04-03,Wrong Item Delivered,6113.64
1932,75432,1912,2025-05-14,Wrong Item Delivered,7686.82
1933,15511,1957,2026-01-02,Damaged Product,7043.56
1934,32624,1472,2025-12-15,Damaged Product,6843.22
1935,69969,2355,2025-10-16,Wrong Item Delivered,4699.89
1936,72258,1872,2024-11-14,Customer Changed Mind,6857.36
1937,92258,2244,2025-09-10,Damaged Product,786.84
1938,59101,1895,2026-07-10,Defective Product,9381.67
1939,67336,1923,2025-12-17,Wrong Item Delivered,4688.44
1940,28637,261,2025-05-25,Wrong Item Delivered,3352.3
1941,71609,2281,2024-10-28,Damaged Product,1512.59
1942,73596,2099,2025-06-30,Customer Changed Mind,7345.64
1943,48860,1267,2024-08-31,Wrong Item Delivered,6036.05
1944,8911,40,2024-09-03,Defective Product,6576.94
1945,45601,2206,2026-05-30,Damaged Product,6637.49
1946,22056,1150,2026-04-29,Customer Changed Mind,2125.75
1947,51468,684,2026-07-06,Customer Changed Mind,5778.11
1948,30864,185,2024-11-05,Late Delivery,5024.7
1949,82285,120,2025-07-24,Customer Changed Mind,9934.13
1950,3637,1408,2024-08-19,Late Delivery,5560.45
1951,92071,1055,2024-11-20,Damaged Product,7628.8
1952,87748,527,2026-03-08,Wrong Item Delivered,3077.12
1953,83204,458,2024-12-31,Wrong Item Delivered,8094.29
1954,67655,402,2025-02-21,Defective Product,3075.08
1955,61711,384,2025-03-25,Customer Changed Mind,8941.9
1956,36427,1438,2026-07-10,Defective Product,3528.02
1957,85636,2057,2026-03-22,Wrong Item Delivered,1626.44
1958,80490,954,2026-02-07,Customer Changed Mind,5301.79
1959,35074,1771,2024-07-13,Damaged Product,3709.43
1960,86652,1101,2024-09-09,Wrong Item Delivered,2020.32
1961,26714,830,2024-09-13,Customer Changed Mind,8362.83
1962,64388,1105,2024-11-15,Late Delivery,7396.71
1963,97476,1524,2025-09-03,Customer Changed Mind,2197.02
1964,67821,1168,2025-09-01,Customer Changed Mind,8381.13
1965,69834,463,2024-10-30,Damaged Product,4692.24
1966,80994,1993,2026-04-19,Damaged Product,1162.88
1967,53215,1741,2025-03-19,Customer Changed Mind,2563.12
1968,63228,1301,2026-03-11,Defective Product,713.11
1969,74549,412,2025-10-05,Damaged Product,3759.73
1970,70420,715,2025-06-19,Wrong Item Delivered,7623.7
1971,10420,245,2024-11-19,Late Delivery,9402.09
1972,25505,1253,2024-07-22,Customer Changed Mind,6208.04
1973,15804,1995,2025-11-09,Wrong Item Delivered,8020.89
1974,62321,2207,2024-09-14,Damaged Product,8251.99
1975,33781,1536,2025-09-06,Defective Product,1346.02
1976,66411,2455,2025-01-13,Damaged Product,4948.99
1977,60073,955,2025-02-19,Damaged Product,9211.02
1978,12033,438,2025-11-20,Defective Product,6772.99
1979,45526,115,2026-01-04,Defective Product,1316.89
1980,19083,723,2026-06-09,Defective Product,929.42
1981,1202,629,2025-12-04,Wrong Item Delivered,7464.4
1982,34949,1537,2026-01-06,Late Delivery,5997.05
1983,85077,11,2024-08-10,Damaged Product,3924.47
1984,6980,2309,2026-05-31,Late Delivery,6859.47
1985,64668,2224,2025-03-17,Customer Changed Mind,3666.77
1986,8530,2166,2025-10-07,Wrong Item Delivered,8389.74
1987,52786,1682,2025-03-09,Wrong Item Delivered,3707.06
1988,25113,1546,2024-11-18,Wrong Item Delivered,2741.76
1989,54554,2456,2026-01-27,Defective Product,8390.01
1990,1821,2130,2024-07-19,Defective Product,1646.21
1991,82253,1901,2026-05-11,Damaged Product,8441.92
1992,23788,2284,2026-05-10,Customer Changed Mind,7628.14
1993,93299,1217,2026-07-02,Defective Product,7010.64
1994,65186,1228,2026-07-02,Damaged Product,6197.8
1995,95447,608,2024-10-09,Late Delivery,8319.88
1996,25012,382,2025-01-31,Customer Changed Mind,8021.68
1997,61994,1500,2025-12-29,Damaged Product,3997.18
1998,17859,1993,2025-09-17,Customer Changed Mind,4446.23
1999,38617,171,2026-04-28,Damaged Product,3210.97
2000,5335,1622,2025-05-17,Damaged Product,462.77
2001,18212,1481,2024-09-26,Late Delivery,2857.38
2002,44100,1319,2025-07-03,Late Delivery,4910.32
2003,87742,593,2025-01-01,Customer Changed Mind,1951.7
2004,16828,1972,2026-06-26,Defective Product,3047.85
2005,5867,1767,2025-09-16,Customer Changed Mind,1506.6
2006,57910,1373,2025-08-30,Wrong Item Delivered,1799.28
2007,48046,2312,2024-08-25,Customer Changed Mind,3388.61
2008,53319,1798,2026-01-28,Defective Product,5934.02
2009,33387,2261,2026-06-04,Customer Changed Mind,9463.07
2010,5833,821,2025-01-22,Customer Changed Mind,9987.18
2011,87739,558,2025-07-22,Customer Changed Mind,2154.33
2012,87403,970,2026-06-09,Defective Product,9383.52
2013,83186,1631,2024-12-14,Damaged Product,9881.91
2014,27294,2112,2024-11-29,Customer Changed Mind,3076.32
2015,80818,929,2026-06-28,Defective Product,7633.77
2016,6746,8,2025-08-03,Customer Changed Mind,4763.41
2017,56350,1342,2025-10-01,Late Delivery,5872.14
2018,93490,2171,2025-11-30,Late Delivery,5457.96
2019,70229,435,2024-07-18,Wrong Item Delivered,5083.45
2020,34725,749,2025-02-13,Damaged Product,9269.67
2021,69171,90,2025-02-09,Customer Changed Mind,9579.49
2022,82656,1609,2025-12-23,Damaged Product,8566.04
2023,61359,1294,2025-11-18,Customer Changed Mind,2952.28
2024,35863,1459,2026-04-12,Defective Product,330.88
2025,41261,1651,2025-07-14,Late Delivery,9369.13
2026,60904,327,2026-01-23,Customer Changed Mind,5251.3
2027,52754,644,2025-11-13,Wrong Item Delivered,9517.87
2028,24835,573,2025-08-19,Damaged Product,2315.88
2029,17631,2109,2025-08-04,Customer Changed Mind,6052.71
2030,58253,2128,2025-03-15,Customer Changed Mind,8030.54
2031,35510,1562,2026-01-25,Defective Product,9711.78
2032,71283,2231,2025-01-18,Wrong Item Delivered,6941.28
2033,65769,2086,2025-09-05,Late Delivery,4637.63
2034,94560,366,2025-07-29,Customer Changed Mind,867.49
2035,59382,1807,2026-04-20,Customer Changed Mind,7848.68
2036,16371,2328,2025-06-13,Damaged Product,4507.07
2037,23675,1559,2026-07-01,Late Delivery,7586.21
2038,45128,1327,2024-08-17,Customer Changed Mind,6196.95
2039,6580,1625,2026-01-02,Customer Changed Mind,3430.93
2040,11943,1948,2025-12-13,Damaged Product,5145.19
2041,57845,1136,2025-02-04,Late Delivery,8436.03
2042,65689,364,2025-10-22,Defective Product,2283.41
2043,33464,360,2024-08-27,Late Delivery,6959.28
2044,83706,841,2024-09-08,Defective Product,7534.16
2045,85288,1141,2025-12-07,Wrong Item Delivered,2758.05
2046,1090,1416,2025-09-17,Late Delivery,2778.26
2047,98353,146,2024-08-12,Late Delivery,2436.9
2048,1207,288,2024-10-12,Wrong Item Delivered,6534.71
2049,13452,1184,2026-03-08,Damaged Product,1706.24
2050,28308,1844,2024-12-09,Defective Product,406.37
2051,48396,719,2025-09-09,Late Delivery,8880.59
2052,35147,2047,2025-01-07,Damaged Product,7881.26
2053,24951,1783,2026-06-04,Customer Changed Mind,2706.95
2054,6594,1066,2024-11-11,Defective Product,4546.82
2055,22362,1636,2024-08-17,Damaged Product,4392.87
2056,32156,40,2024-10-21,Defective Product,2628.28
2057,38768,1003,2024-07-18,Damaged Product,1162.34
2058,2266,341,2026-05-12,Damaged Product,6248.78
2059,13186,1103,2026-06-09,Wrong Item Delivered,9935.27
2060,91142,2025,2024-12-12,Damaged Product,4200.51
2061,34708,422,2024-10-06,Customer Changed Mind,9984.29
2062,74938,536,2025-10-26,Late Delivery,3757.66
2063,87407,794,2025-03-06,Defective Product,6103.84
2064,32778,1717,2025-07-06,Damaged Product,9335.85
2065,49915,290,2025-05-18,Customer Changed Mind,3844.67
2066,31849,848,2024-10-11,Damaged Product,836.47
2067,64487,1037,2024-11-19,Damaged Product,5132.35
2068,57361,2032,2025-06-26,Customer Changed Mind,9523.86
2069,54490,2139,2024-11-20,Late Delivery,2777.12
2070,36740,186,2026-06-24,Customer Changed Mind,4992.47
2071,40641,1359,2026-01-08,Wrong Item Delivered,4707.6
2072,38839,966,2024-12-11,Wrong Item Delivered,6150.99
2073,77019,1744,2026-01-12,Late Delivery,2951.57
2074,41548,1313,2025-02-14,Defective Product,8959.87
2075,61499,2338,2026-04-18,Defective Product,4179.24
2076,87089,206,2025-08-11,Defective Product,3316.42
2077,72983,1039,2026-04-17,Damaged Product,5079.26
2078,77094,2440,2025-10-19,Wrong Item Delivered,3893.91
2079,58303,2232,2024-12-12,Defective Product,1354.82
2080,25573,1005,2025-03-12,Customer Changed Mind,8239.47
2081,21893,2128,2026-02-11,Defective Product,7198.17
2082,45940,493,2025-07-02,Wrong Item Delivered,8087.0
2083,47098,2151,2026-02-16,Wrong Item Delivered,2675.44
2084,45280,1866,2025-08-18,Wrong Item Delivered,5352.53
2085,57018,645,2025-01-14,Late Delivery,7564.55
2086,94436,170,2024-12-18,Defective Product,9381.29
2087,63665,1241,2025-06-30,Defective Product,7478.29
2088,93891,144,2025-05-09,Customer Changed Mind,1846.72
2089,60351,628,2025-02-28,Customer Changed Mind,5770.73
2090,30708,2395,2025-12-22,Damaged Product,459.06
2091,51404,2129,2026-03-22,Late Delivery,8669.51
2092,77277,2322,2026-06-17,Wrong Item Delivered,6376.05
2093,13479,766,2024-12-22,Damaged Product,1347.21
2094,1065,1691,2025-04-17,Late Delivery,4158.87
2095,98287,556,2026-06-20,Late Delivery,9412.28
2096,44101,1962,2025-05-02,Wrong Item Delivered,3015.91
2097,33559,1733,2024-10-10,Damaged Product,7939.86
2098,38733,23,2026-05-09,Wrong Item Delivered,3331.68
2099,6097,1764,2025-04-08,Late Delivery,6098.55
2100,93874,1081,2024-12-10,Defective Product,1286.47
2101,51178,1626,2025-12-27,Defective Product,4492.7
2102,92321,822,2026-01-13,Defective Product,6052.49
2103,6853,1237,2026-05-17,Defective Product,3525.44
2104,23459,665,2025-09-27,Late Delivery,8368.13
2105,2993,569,2026-06-06,Late Delivery,1277.69
2106,40686,1611,2024-08-02,Customer Changed Mind,7576.15
