order_id,customer_id,store_id,employee_id,order_date,order_status
9649,18738,44,395,2024-07-15,Returned
9650,45510,3,391,2024-07-28,Returned
9651,2288,9,479,2026-03-08,Pending
9652,1462,32,471,2025-03-25,Pending
9653,11546,10,491,2025-01-17,Cancelled
9654,9812,38,69,2025-08-29,Cancelled
9655,14796,2,353,2025-10-07,Pending
9656,7411,34,124,2025-01-28,Pending
9657,30576,13,329,2026-04-12,Returned
9658,41424,47,376,2024-07-29,Pending
9659,12612,49,132,2026-06-13,Completed
9660,41840,50,13,2025-11-09,Returned
9661,31697,2,404,2025-06-13,Cancelled
9662,27241,33,220,2025-01-26,Returned
9663,28543,43,434,2026-04-30,Returned
9664,23524,40,424,2024-11-22,Returned
9665,12163,35,17,2025-11-17,Completed
9666,48384,23,81,2024-09-16,Returned
9667,8733,17,35,2025-03-13,Pending
9668,42024,47,360,2025-09-21,Cancelled
9669,16658,39,94,2025-02-16,Returned
9670,27839,41,434,2025-10-04,Pending
9671,40960,48,108,2026-05-24,Pending
9672,38074,32,3,2024-08-23,Cancelled
9673,45467,36,60,2026-06-14,Completed
9674,26330,29,86,2026-03-28,Pending
9675,13472,32,236,2026-05-09,Cancelled
9676,21977,38,413,2024-09-28,Pending
9677,48156,26,398,2025-11-04,Cancelled
9678,26577,24,266,2025-08-20,Completed
9679,20893,14,149,2025-04-28,Completed
9680,44251,16,496,2026-03-18,Completed
9681,32171,27,109,2025-11-25,Pending
9682,8595,9,327,2026-01-16,Returned
9683,10768,48,406,2025-10-01,Cancelled
9684,41765,27,499,2025-09-04,Completed
9685,29864,10,327,2026-02-19,Returned
9686,10818,1,122,2025-10-30,Cancelled
9687,4385,31,165,2026-05-25,Pending
9688,22611,34,472,2025-02-22,Completed
9689,38971,10,360,2025-05-18,Cancelled
9690,3278,41,431,2024-09-20,Pending
9691,42325,48,392,2026-06-18,Returned
9692,14580,25,330,2025-04-19,Completed
9693,20143,49,413,2025-11-03,Pending
9694,27445,27,92,2025-02-06,Returned
9695,37352,29,39,2026-04-09,Returned
9696,11375,20,486,2026-06-07,Pending
9697,48188,36,145,2024-12-17,Pending
9698,29542,8,485,2025-12-10,Cancelled
9699,39945,48,275,2026-02-04,Cancelled
9700,13552,17,243,2025-07-22,Completed
9701,26784,5,321,2026-04-04,Returned
9702,45958,24,117,2025-08-11,Pending
9703,44297,8,12,2025-10-15,Pending
9704,29695,7,30,2026-06-07,Completed
9705,10852,44,464,2026-03-06,Completed
9706,47924,18,163,2024-08-20,Cancelled
9707,11726,10,331,2024-11-22,Cancelled
9708,47972,1,86,2025-08-26,Completed
9709,18244,45,271,2026-02-07,Pending
9710,29664,29,70,2024-10-18,Cancelled
9711,8524,14,257,2025-12-27,Pending
9712,32875,44,113,2025-06-18,Pending
9713,39374,25,190,2025-02-06,Cancelled
9714,41685,12,470,2025-12-17,Pending
9715,42108,39,179,2024-10-10,Cancelled
9716,13910,42,20,2026-06-30,Returned
9717,44229,11,308,2025-05-09,Cancelled
9718,40992,34,66,2025-07-15,Returned
9719,34043,24,323,2025-07-28,Pending
9720,28415,17,387,2024-08-02,Pending
9721,25150,37,135,2025-05-14,Completed
9722,2875,50,117,2024-07-14,Cancelled
9723,27791,5,479,2025-11-30,Returned
9724,38854,42,423,2026-01-27,Cancelled
9725,34741,49,239,2025-10-08,Completed
9726,24871,13,317,2025-11-25,Returned
9727,43847,10,243,2024-08-01,Completed
9728,2855,37,398,2025-07-17,Cancelled
9729,21684,14,5,2026-06-16,Pending
9730,6630,4,77,2024-12-26,Completed
9731,29731,6,338,2024-07-28,Cancelled
9732,20655,2,212,2025-08-24,Cancelled
9733,45272,49,120,2025-04-19,Cancelled
9734,48280,50,161,2026-01-20,Completed
9735,5808,8,497,2024-08-13,Returned
9736,39044,18,197,2025-01-31,Pending
9737,23209,34,380,2025-12-04,Returned
9738,20866,19,435,2024-08-29,Returned
9739,4025,26,274,2026-06-25,Pending
9740,3121,1,259,2025-08-11,Pending
9741,10525,12,458,2024-10-22,Pending
9742,26644,43,489,2025-03-09,Completed
9743,12589,34,271,2025-08-19,Returned
9744,38970,45,66,2025-11-10,Completed
9745,1761,19,206,2026-04-16,Cancelled
9746,10992,29,280,2024-11-25,Completed
9747,12756,45,334,2024-09-13,Cancelled
9748,38017,22,122,2024-11-19,Cancelled
9749,20049,20,454,2024-08-05,Pending
9750,12198,20,184,2026-02-01,Returned
9751,3082,30,258,2024-07-18,Completed
9752,29661,12,448,2024-08-23,Returned
9753,38867,7,314,2025-01-19,Pending
9754,11414,6,171,2026-05-11,Returned
9755,30959,34,328,2024-08-23,Returned
9756,35841,30,321,2026-02-25,Returned
9757,32643,7,65,2025-04-14,Cancelled
9758,30526,38,484,2025-07-18,Returned
9759,21707,1,382,2025-07-02,Returned
9760,23619,9,95,2026-04-04,Cancelled
9761,39815,6,388,2025-11-25,Cancelled
9762,13033,30,489,2025-02-05,Cancelled
9763,47175,4,432,2025-06-22,Cancelled
9764,10651,36,299,2025-12-25,Cancelled
9765,8854,21,408,2025-05-02,Pending
9766,10084,43,371,2025-05-31,Completed
9767,49418,37,474,2025-12-08,Cancelled
9768,12020,15,401,2026-02-24,Cancelled
9769,16326,46,191,2026-05-18,Completed
9770,29342,34,488,2026-04-28,Returned
9771,18950,12,447,2025-08-21,Pending
9772,4584,11,215,2025-10-31,Completed
9773,9538,4,105,2026-07-10,Returned
9774,26622,4,91,2024-09-21,Cancelled
9775,43850,35,23,2025-02-06,Cancelled
9776,38600,14,367,2024-12-27,Pending
9777,42722,50,446,2025-04-09,Returned
9778,18196,13,276,2024-10-04,Completed
9779,13902,39,425,2025-06-30,Returned
9780,26037,7,123,2025-04-10,Completed
9781,12289,28,120,2025-02-22,Completed
9782,48148,46,60,2025-10-31,Cancelled
9783,14867,45,287,2025-06-12,Completed
9784,34908,32,330,2024-08-09,Cancelled
9785,23157,16,326,2025-02-09,Returned
9786,18764,14,302,2025-08-22,Completed
9787,368,6,55,2025-03-24,Cancelled
9788,42718,37,149,2024-08-23,Returned
9789,12306,6,95,2025-02-17,Returned
9790,11027,3,372,2026-05-02,Pending
9791,36616,4,288,2026-03-13,Cancelled
9792,32400,44,343,2025-05-22,Returned
9793,12871,18,344,2024-12-16,Cancelled
9794,6247,38,141,2025-09-13,Cancelled
9795,25375,35,358,2026-02-12,Completed
9796,42332,9,211,2026-06-04,Cancelled
9797,48614,14,151,2026-06-17,Completed
9798,8764,4,239,2024-08-15,Completed
9799,16742,10,372,2025-03-17,Returned
9800,21997,7,5,2025-06-29,Cancelled
9801,14071,34,473,2026-01-04,Returned
9802,43732,13,109,2025-10-22,Completed
9803,35246,4,269,2025-03-09,Returned
9804,37155,25,116,2024-12-05,Cancelled
9805,15737,10,481,2024-09-14,Cancelled
9806,39224,31,439,2025-06-20,Returned
9807,6367,25,368,2024-12-03,Returned
9808,1448,10,35,2025-06-17,Returned
9809,47059,41,313,2026-05-05,Pending
9810,41533,50,52,2026-04-08,Pending
9811,45786,3,247,2025-10-14,Pending
9812,34976,40,173,2025-08-03,Pending
9813,29983,1,137,2026-06-22,Pending
9814,22197,44,105,2025-03-20,Cancelled
9815,23449,30,229,2026-01-14,Returned
9816,4968,13,77,2024-10-30,Returned
9817,16052,9,83,2025-05-13,Completed
9818,1665,40,434,2025-11-11,Cancelled
9819,45069,29,27,2025-10-05,Cancelled
9820,23170,46,155,2025-01-28,Completed
9821,19514,21,403,2025-03-16,Cancelled
9822,48551,28,370,2024-12-15,Cancelled
9823,43029,30,215,2025-04-05,Cancelled
9824,47976,1,191,2025-11-24,Returned
9825,49080,16,174,2024-07-20,Pending
9826,36769,20,191,2024-08-06,Completed
9827,45507,23,179,2024-12-22,Pending
9828,38588,8,428,2025-12-14,Cancelled
9829,38937,5,36,2024-08-07,Returned
9830,44426,49,407,2026-04-23,Returned
9831,10704,29,158,2026-06-08,Returned
9832,18225,5,171,2025-09-21,Returned
9833,11268,1,113,2024-11-20,Completed
9834,41678,22,212,2025-12-03,Pending
9835,38619,18,171,2026-07-02,Returned
9836,38692,7,193,2026-05-07,Cancelled
9837,15138,7,206,2026-02-06,Returned
9838,11238,14,160,2025-01-22,Pending
9839,14623,37,398,2025-08-01,Pending
9840,25811,47,459,2025-12-25,Pending
9841,46067,26,470,2025-01-29,Completed
9842,9326,38,407,2025-04-30,Pending
9843,8857,3,380,2025-04-14,Completed
9844,40655,34,12,2025-11-02,Returned
9845,7749,34,156,2024-09-19,Cancelled
9846,39535,19,370,2025-07-04,Completed
9847,41942,4,190,2026-04-08,Pending
9848,412,46,190,2025-12-31,Completed
9849,12006,19,280,2025-06-18,Pending
9850,27367,32,304,2025-03-02,Returned
9851,44636,20,333,2024-10-21,Returned
9852,49804,11,500,2024-11-05,Completed
9853,17969,49,55,2025-04-14,Completed
9854,41989,4,364,2026-04-27,Completed
9855,18285,8,491,2024-11-22,Cancelled
9856,46224,14,145,2025-08-09,Returned
9857,7661,29,448,2025-06-06,Completed
9858,8814,25,462,2025-06-17,Pending
9859,19247,31,141,2025-02-26,Completed
9860,46927,4,188,2025-09-08,Cancelled
9861,32290,20,389,2026-03-01,Completed
9862,20777,30,430,2025-06-18,Returned
9863,3320,40,140,2025-07-31,Cancelled
9864,15145,29,77,2026-01-10,Pending
9865,42943,27,412,2024-09-29,Completed
9866,41153,31,184,2025-09-14,Returned
9867,16240,33,410,2026-07-05,Cancelled
9868,1981,13,71,2025-01-30,Completed
9869,26618,32,62,2024-11-26,Pending
9870,49557,15,144,2026-02-25,Pending
9871,38085,11,413,2026-01-08,Returned
9872,42743,10,1,2025-08-01,Pending
9873,28123,17,194,2026-02-09,Pending
9874,40887,45,372,2024-08-29,Cancelled
9875,28247,16,86,2025-01-09,Cancelled
9876,19633,18,79,2026-07-01,Returned
9877,584,24,321,2026-03-07,Pending
9878,9405,27,318,2025-06-29,Returned
9879,43794,7,474,2026-05-06,Pending
9880,3799,38,198,2025-04-22,Cancelled
9881,19680,12,294,2025-04-21,Completed
9882,20176,6,118,2025-03-19,Pending
9883,15957,50,13,2025-04-22,Pending
9884,44248,45,498,2025-05-14,Completed
9885,18697,3,162,2025-01-26,Completed
9886,30442,12,198,2025-10-10,Returned
9887,7291,18,473,2025-12-12,Completed
9888,33457,3,86,2025-10-15,Cancelled
9889,17418,47,301,2025-03-04,Cancelled
9890,15976,21,392,2026-01-22,Pending
9891,10782,40,209,2026-01-06,Cancelled
9892,40447,22,37,2026-03-16,Cancelled
9893,48848,5,327,2026-04-02,Returned
9894,44885,41,404,2024-07-14,Completed
9895,25727,8,166,2026-02-12,Completed
9896,22543,31,361,2024-11-30,Completed
9897,19263,40,218,2025-11-25,Cancelled
9898,35695,39,4,2025-01-08,Cancelled
9899,18926,28,113,2025-07-23,Pending
9900,40630,50,25,2024-08-26,Returned
9901,49019,18,116,2025-01-24,Cancelled
9902,20384,21,124,2025-03-30,Pending
9903,2438,11,499,2025-08-26,Returned
9904,811,49,236,2024-12-20,Cancelled
9905,11558,32,374,2025-04-25,Pending
9906,29921,7,247,2024-10-28,Pending
9907,41157,21,143,2025-06-09,Pending
9908,27001,12,222,2024-11-21,Pending
9909,17802,3,289,2025-08-21,Pending
9910,32059,42,123,2026-07-04,Completed
9911,13571,11,362,2026-01-12,Cancelled
9912,20533,26,27,2026-07-04,Cancelled
9913,1811,20,194,2024-12-22,Pending
9914,43442,39,232,2025-01-23,Pending
9915,14232,49,430,2024-07-14,Cancelled
9916,16984,29,82,2026-07-10,Returned
9917,49354,16,54,2024-10-02,Returned
9918,30141,32,133,2025-12-02,Pending
9919,28405,21,410,2025-07-15,Returned
9920,14073,27,351,2026-02-15,Pending
9921,29334,31,253,2024-10-14,Returned
9922,15980,38,305,2025-02-06,Returned
9923,38449,9,455,2024-07-22,Cancelled
9924,21735,36,497,2025-11-26,Completed
9925,36478,17,166,2026-01-31,Cancelled
9926,27803,37,72,2024-09-16,Cancelled
9927,37595,37,449,2026-01-26,Returned
9928,48435,18,58,2025-10-11,Returned
9929,18159,35,433,2024-10-22,Cancelled
9930,26704,28,294,2024-08-13,Cancelled
9931,39792,25,430,2026-07-05,Cancelled
9932,31444,16,401,2025-03-09,Completed
9933,49950,10,285,2025-09-13,Pending
9934,2766,9,364,2025-09-15,Pending
9935,45767,36,40,2025-04-05,Completed
9936,11184,18,38,2025-06-04,Completed
9937,30620,28,310,2026-02-27,Pending
9938,3201,43,137,2025-01-04,Pending
9939,18740,2,495,2025-03-26,Cancelled
9940,32136,24,332,2026-01-25,Cancelled
9941,166,37,308,2026-06-14,Pending
9942,41084,6,273,2026-03-04,Cancelled
9943,2542,1,379,2024-08-28,Returned
9944,1592,26,312,2025-10-01,Cancelled
9945,19378,10,249,2025-10-08,Returned
9946,9572,48,67,2025-11-24,Completed
9947,30371,35,234,2024-11-30,Pending
9948,9561,18,64,2025-10-28,Completed
9949,40841,40,217,2025-12-08,Cancelled
9950,2018,4,402,2026-05-29,Completed
9951,27051,1,43,2026-03-18,Completed
9952,37209,22,494,2026-06-23,Pending
9953,25315,16,136,2025-01-18,Returned
9954,8079,36,349,2024-09-19,Returned
9955,46762,36,90,2025-05-13,Completed
9956,6651,5,481,2024-12-18,Pending
9957,45395,29,327,2026-05-01,Cancelled
9958,4275,33,386,2026-04-06,Completed
9959,13848,41,222,2025-04-07,Completed
9960,17918,8,29,2026-07-04,Completed
9961,8768,13,302,2025-04-17,Cancelled
9962,46185,31,83,2025-06-24,Completed
9963,43368,9,202,2025-03-12,Returned
9964,5557,11,45,2024-10-21,Returned
9965,23665,12,13,2025-12-16,Returned
9966,42336,28,213,2024-12-02,Cancelled
9967,28656,39,75,2025-05-16,Cancelled
9968,2206,28,283,2025-07-08,Pending
9969,21347,47,270,2025-02-14,Cancelled
9970,44109,1,306,2025-03-17,Pending
9971,36532,48,178,2025-03-18,Returned
9972,20764,28,303,2024-10-27,Pending
9973,3922,36,191,2024-09-29,Pending
9974,45543,8,463,2025-12-21,Completed
9975,7102,13,169,2025-11-06,Cancelled
9976,23539,20,86,2025-08-16,Pending
9977,19923,48,54,2026-06-14,Returned
9978,7922,42,49,2025-06-26,Cancelled
9979,20195,24,45,2026-04-07,Pending
9980,6656,35,282,2025-05-02,Returned
9981,31048,2,305,2025-08-08,Cancelled
9982,22418,5,333,2026-05-03,Cancelled
9983,15522,14,350,2025-06-04,Cancelled
9984,34025,2,181,2024-12-19,Pending
9985,5395,40,108,2025-09-19,Cancelled
9986,30433,14,313,2026-06-23,Returned
9987,261,42,310,2026-03-03,Completed
9988,1733,4,431,2025-02-08,Pending
9989,32451,22,316,2025-11-06,Returned
9990,27400,40,190,2025-06-30,Pending
9991,31865,42,181,2026-03-26,Cancelled
9992,47310,41,160,2025-05-12,Returned
9993,20561,7,180,2024-10-12,Returned
9994,42119,27,458,2024-07-28,Cancelled
9995,12670,17,124,2025-11-17,Cancelled
9996,39191,47,344,2025-03-18,Cancelled
9997,49024,45,266,2024-11-11,Returned
9998,37760,4,285,2025-04-15,Cancelled
9999,43204,17,120,2024-08-18,Returned
10000,27817,40,460,2025-01-13,Returned
10001,2956,18,307,2025-05-01,Returned
10002,33114,2,147,2026-06-29,Cancelled
10003,13143,23,393,2026-02-14,Completed
10004,24438,3,142,2024-07-22,Returned
10005,37509,44,421,2025-12-24,Cancelled
10006,28357,25,272,2025-09-18,Returned
10007,718,46,423,2026-05-31,Returned
10008,10018,14,364,2026-03-10,Cancelled
10009,47507,7,295,2026-04-29,Pending
10010,15358,43,383,2026-04-01,Pending
10011,25742,17,304,2024-09-16,Completed
10012,4352,39,408,2026-03-31,Pending
10013,12494,1,191,2025-06-17,Pending
10014,42121,32,355,2025-04-28,Completed
10015,27515,40,398,2026-04-15,Pending
10016,39188,32,1,2024-08-05,Cancelled
10017,35734,30,420,2025-03-09,Returned
10018,4671,35,450,2024-10-10,Returned
10019,6896,49,313,2025-01-10,Cancelled
10020,48064,7,27,2025-06-20,Pending
10021,29392,47,481,2024-10-04,Cancelled
10022,24637,37,253,2026-02-21,Completed
10023,31104,49,192,2025-05-13,Completed
10024,26690,31,277,2025-11-01,Cancelled
10025,12687,36,218,2024-09-11,Completed
10026,22175,38,431,2024-12-15,Returned
10027,44038,17,94,2025-03-27,Completed
10028,22097,22,184,2025-07-24,Cancelled
10029,17186,39,260,2024-10-27,Cancelled
10030,24801,42,356,2026-04-22,Pending
10031,24805,38,9,2024-10-07,Completed
10032,18970,45,390,2025-10-25,Cancelled
10033,45881,15,117,2026-02-07,Completed
10034,2474,11,207,2026-02-24,Cancelled
10035,6986,17,297,2025-10-07,Pending
10036,35411,33,257,2025-11-22,Cancelled
10037,31111,43,185,2025-05-14,Completed
10038,16828,3,496,2026-02-26,Completed
10039,12776,25,171,2025-11-29,Completed
10040,31549,15,119,2024-08-22,Pending
10041,9184,47,72,2024-10-08,Completed
10042,1519,26,444,2025-04-19,Cancelled
10043,11162,34,492,2025-12-07,Pending
10044,10609,11,467,2025-03-01,Completed
10045,40612,18,325,2026-03-31,Pending
10046,35598,8,321,2024-08-22,Completed
10047,28658,15,295,2026-03-29,Returned
10048,48922,12,366,2025-12-23,Completed
10049,14808,17,74,2026-05-13,Pending
10050,5514,5,5,2025-03-16,Pending
10051,31703,16,231,2025-11-27,Cancelled
10052,17155,18,402,2024-10-12,Completed
10053,40592,28,107,2025-01-04,Pending
10054,44221,24,373,2026-03-16,Cancelled
10055,39479,11,212,2025-05-31,Returned
10056,22018,27,337,2026-04-25,Pending
10057,1652,32,419,2026-04-23,Completed
10058,2235,12,139,2026-05-04,Completed
10059,7314,36,45,2026-04-17,Returned
10060,46785,6,264,2024-08-14,Returned
10061,3924,41,298,2024-10-15,Returned
10062,30659,45,108,2025-08-08,Returned
10063,13958,27,441,2026-07-06,Pending
10064,7532,28,470,2026-03-30,Cancelled
10065,1999,32,380,2024-07-15,Cancelled
10066,7622,5,110,2026-04-11,Cancelled
10067,7175,18,228,2025-07-30,Cancelled
10068,25234,9,478,2025-01-25,Returned
10069,12664,35,32,2025-03-16,Completed
10070,32652,36,463,2025-01-23,Completed
10071,32301,43,236,2025-05-10,Cancelled
10072,12175,39,157,2024-08-28,Pending
10073,36525,50,451,2024-12-03,Pending
10074,3936,49,424,2026-06-07,Pending
10075,10912,33,383,2026-04-16,Returned
10076,28519,44,147,2024-09-24,Completed
10077,20895,19,483,2025-05-07,Cancelled
10078,2037,33,255,2024-10-22,Returned
10079,46620,14,148,2026-06-29,Returned
10080,17227,33,299,2025-01-20,Completed
10081,7918,43,270,2025-04-28,Pending
10082,4929,50,135,2024-12-23,Pending
10083,43436,27,178,2024-09-20,Returned
10084,32182,2,91,2025-04-10,Completed
10085,42862,41,8,2026-01-31,Pending
10086,22747,39,12,2025-02-25,Completed
10087,40809,48,429,2026-05-17,Pending
10088,38276,22,271,2025-12-18,Pending
10089,49320,7,402,2024-08-02,Pending
10090,14717,28,451,2025-06-08,Completed
10091,8191,36,290,2025-07-21,Pending
10092,6288,2,217,2024-07-17,Pending
10093,12803,14,315,2025-09-21,Returned
10094,12774,4,385,2025-02-17,Returned
10095,30772,3,491,2025-03-04,Pending
10096,27567,23,404,2025-07-21,Pending
10097,25972,50,151,2026-02-03,Cancelled
10098,38907,11,360,2025-05-24,Completed
10099,12783,23,312,2025-05-17,Cancelled
10100,18367,31,158,2026-04-09,Cancelled
10101,45824,12,14,2024-10-14,Completed
10102,33112,2,466,2024-12-09,Returned
10103,14565,47,289,2024-12-31,Cancelled
10104,15739,26,161,2025-11-18,Cancelled
10105,29122,44,20,2026-04-29,Completed
10106,40927,22,331,2024-08-12,Pending
10107,2068,37,355,2025-08-19,Completed
10108,14160,38,400,2024-10-27,Pending
10109,47116,39,49,2025-10-29,Cancelled
10110,25548,32,17,2024-11-23,Completed
10111,35617,15,219,2026-03-16,Pending
10112,202,3,206,2024-12-24,Completed
10113,2168,46,414,2024-12-21,Pending
10114,30275,4,140,2025-06-20,Cancelled
10115,43846,30,194,2026-07-09,Cancelled
10116,13924,26,171,2026-01-01,Cancelled
10117,40839,38,78,2026-05-08,Pending
10118,30569,3,228,2024-12-30,Cancelled
10119,27443,50,45,2025-01-19,Cancelled
10120,34081,2,459,2026-07-10,Completed
10121,4156,20,84,2026-01-27,Completed
10122,21963,13,79,2026-04-13,Cancelled
10123,4649,35,237,2025-08-22,Returned
10124,2872,35,263,2025-05-05,Pending
10125,20297,12,493,2024-12-22,Returned
10126,44126,13,372,2024-11-23,Pending
10127,41574,29,136,2026-04-26,Cancelled
10128,12974,41,134,2025-10-31,Cancelled
10129,11510,40,271,2025-08-23,Completed
10130,17755,48,130,2025-08-25,Returned
10131,23663,41,211,2025-02-13,Completed
10132,6106,3,476,2024-12-14,Completed
10133,35528,40,19,2026-04-01,Completed
10134,2923,30,353,2026-06-22,Cancelled
10135,4701,17,338,2025-02-19,Cancelled
10136,18339,15,179,2025-09-06,Cancelled
10137,14986,23,271,2025-05-24,Completed
10138,43494,35,359,2026-07-02,Returned
10139,2498,31,14,2026-01-21,Pending
10140,31242,31,361,2025-08-19,Pending
10141,30886,35,454,2024-11-06,Pending
10142,127,6,261,2026-02-02,Cancelled
10143,7301,42,170,2025-03-01,Completed
10144,42295,48,338,2024-12-17,Cancelled
10145,47585,27,490,2024-09-09,Cancelled
10146,42087,26,95,2026-05-03,Pending
10147,30847,13,64,2024-09-11,Pending
10148,42777,24,17,2026-03-13,Cancelled
10149,4561,5,361,2025-09-12,Completed
10150,8874,6,176,2025-04-02,Completed
10151,441,50,40,2024-10-10,Cancelled
10152,46249,49,195,2026-01-15,Returned
10153,18991,22,197,2026-06-12,Returned
10154,66,38,148,2025-03-04,Returned
10155,22795,3,441,2026-02-09,Cancelled
10156,799,44,335,2024-08-02,Cancelled
10157,13198,39,92,2024-11-15,Completed
10158,10590,17,331,2025-12-12,Cancelled
10159,36478,49,4,2026-02-16,Pending
10160,7614,15,458,2025-06-07,Pending
10161,44166,32,109,2026-04-01,Completed
10162,327,50,97,2026-02-26,Pending
10163,28831,21,207,2025-07-30,Completed
10164,41877,22,95,2025-03-03,Cancelled
10165,28018,37,76,2026-03-13,Completed
10166,25631,35,178,2025-02-11,Pending
10167,30932,37,273,2024-08-28,Returned
10168,22020,19,82,2025-05-07,Completed
10169,36006,47,263,2024-10-28,Completed
10170,4507,8,142,2026-04-29,Cancelled
10171,31945,17,158,2024-12-11,Pending
10172,23720,5,238,2026-01-28,Cancelled
10173,47431,22,289,2025-02-21,Pending
10174,31140,16,260,2025-02-16,Returned
10175,19085,2,217,2025-10-09,Returned
10176,35608,25,195,2024-07-28,Pending
10177,36893,18,24,2024-09-05,Completed
10178,18250,37,85,2025-09-09,Cancelled
10179,1680,22,95,2026-03-04,Completed
10180,29204,44,499,2024-12-29,Cancelled
10181,32742,38,58,2025-04-06,Pending
10182,44683,16,79,2026-04-01,Cancelled
10183,4964,27,294,2026-07-05,Completed
10184,19792,18,433,2026-06-27,Completed
10185,49664,50,212,2025-04-21,Returned
10186,25595,5,394,2025-01-12,Pending
10187,26137,5,56,2024-12-17,Returned
10188,4911,5,160,2026-03-04,Returned
10189,14101,14,188,2025-04-12,Cancelled
10190,48719,13,91,2026-06-27,Cancelled
